url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
浙江省成套招标代理有限公司关于浙江传媒学院电子信息及计算机类虚拟仿真实验教学系统项目的中标(成交)结果公告,中标,中标结果,浙江省成套招标代理有限公司关于浙江传媒学院电子信息及计算机类虚拟仿真实验教学系统项目的中标(成交)结果公告,,,电子信息及计算机类虚拟仿真实验教学系统项目,495000.0,浙江传媒学院,学校,,浙江省成套招标代理有限公司,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",495000.0,2020-08-20,浙江,,,,,https://www.zhiliaobiaoxun.com/content/276798437/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,580 次",7.73 亿,555 家
衢州学院关于虚拟仿真实验实训平台建设项目的中标结果公告,中标,中标结果,衢州学院关于虚拟仿真实验实训平台建设项目的中标结果公告,,衢院招2020-26,"物联网综合实训虚拟仿真平台,虚拟仿真实验实训平台建设项目,供电倒闸操作3D仿真平台",199800.0,衢州学院,学校,,,,慧科教育科技集团有限公司 ,"中标人     18375907637 ,中标人     15882081937 ,中标人     18543009083 ,中标人     13006114929 ,中标人     18594996999 ",199800.0,2020-08-19,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/211350617/b2,地址北京市海淀区知春路7号致真大厦D座2101室,539 次,39.92 亿,216 家
浙江外国语学院真实情境中的英语交际虚拟仿真实验项目的合同公告,中标,合同,浙江外国语学院真实情境中的英语交际虚拟仿真实验项目的合同公告,,QSZB-Z（H）-B20047（GK）L,英语交际虚拟仿真实验项目,249800.0,浙江外国语学院,学校,,,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",249800.0,2020-08-17,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/211274077/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,580 次",7.73 亿,555 家
衢州学院关于教师教育虚拟仿真实验教学中心项目的中标结果公告,中标,中标结果,衢州学院关于教师教育虚拟仿真实验教学中心项目的中标结果公告,,衢院招2020-32,"学前卫生保健虚拟仿真教学平台,环境创设3D仿真设计平台",2151200.0,衢州学院,学校,,,,南京斯维尔信息科技有限公司 ,"中标人     15651038693 ,中标人     025-87150860 ",2151200.0,2020-08-17,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/211431524/b2,地址南京市雨花经济开发区凤华路18号2幢（阿尔法楼）C304室,20 次,232.8 万,9 家
浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真实验软件的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真实验软件的中标(成交)结果公告,,QSZB-Z（F）-C20126（CS）,"虚拟仿真实验软件,盆腔炎性疾病后遗症中医外治虚拟仿真实训,全科医生门诊接诊能力训练",158000.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,李*-0571-87666115,浙江育教科技有限公司 ,"中标人     13357021021 ,张**     0570-8068368 ",158000.0,2020-08-17,浙江,,,,,https://www.zhiliaobiaoxun.com/content/341756976/b2,地址浙江省衢州市柯城区万田乡九华北大道499幢305室（自主申报）,67 次,"2,876.79 万",25 家
浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真实验软件的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真实验软件的中标(成交)结果公告,,QSZB-Z（F）-C20126（CS）,"虚拟仿真实验软件,大气污染的呼吸系统急性毒性作用虚拟仿真实验,盆腔炎性疾病后遗症中医外治虚拟仿真实训,置的虚拟仿真实验,全科医生门诊接诊能力训练",158000.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,"刘**-15925600036,应**-15825503960,厉**-18868426633,李**-18072980843",上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",,2020-08-17,浙江,,,,,https://www.zhiliaobiaoxun.com/content/212484994/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
审计职业判断虚拟仿真实验采购项目单一来源采购公示,中标,中标结果,审计职业判断虚拟仿真实验采购项目单一来源采购公示,,,审计职业判断虚拟仿真实验,200000.0,嘉兴学院,学校,李**-0573-83642117,,,上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",0.0,2020-08-14,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295603287/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
审计职业判断虚拟仿真实验采购项目单一来源采购公示,中标,中标结果,审计职业判断虚拟仿真实验采购项目单一来源采购公示,,,审计职业判断虚拟仿真实验,200000.0,嘉兴学院,学校,李**-0573-83642117,,,广州市福思特科技有限公司 ,"中标人     020-84032866 ,中标人     020-84032739 ,中标人     13586138603 ,中标人     13535163973 ,中标人     13413382554 ",0.0,2020-08-14,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295603287/b2,地址广州市海珠区仑头路21号广东财经大学财大创谷B栋203-3号房（仅限办公）,690 次,26.18 亿,387 家
"宁波工程学院大数据环境下城市干线道路双向绿波协调控制虚拟仿真实验平台升级项目的采购结果公告"">宁波工程学院大数据环境下城市干线道路双向绿波协调控制虚拟仿真实验平台升级项目的采购结果公告",中标,中标结果,"宁波工程学院大数据环境下城市干线道路双向绿波协调控制虚拟仿真实验平台升级项目的采购结果公告"">宁波工程学院大数据环境下城市干线道路双向绿波协调控制虚拟仿真实验平台升级项目的采购结果公告",,NBZS-20207084C,道路双向绿波协调控制虚拟仿真实验平台升级项目,149000.0,宁波工程学院,学校,刘**-0574-87616058,宁波中穗招标有限公司,林*-0574-87400706,广州福思特科技有限公司 ,"中标人     020-84032599 ,张*     18793148125 ,蒋*     18672933372 ",149000.0,2020-08-14,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320274396/b2,,28 次,677.17 万,21 家
舟山市技工学校关于AR/VR虚拟仿真系统的在线询价合同公告,中标,合同,舟山市技工学校关于AR/VR虚拟仿真系统的在线询价合同公告,,32020081097122646,,197800.0,舟山市技工学校,学校,林**-13957213243,,,北京城通畅达科技有限公司 ,中标人     13426350978 ,197800.0,2020-08-14,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/155831553/b2,地址北京市丰台区贾家花园15号院7号楼一层西侧（东铁匠营企业集中办公区）,11 次,271.69 万,7 家
宁波大学中欧旅游与文化学院虚拟仿真实验平台采购项目的合同公告,中标,合同,宁波大学中欧旅游与文化学院虚拟仿真实验平台采购项目的合同公告,,NBITC-202030408G,虚拟仿真实验平台,496000.0,宁波大学,学校,,,,上海申博信息系统工程有限公司 ,"中标人     021-64384064 ,中标人     13817272083 ",496000.0,2020-08-13,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/211459813/b2,地址上海市徐汇区中山南二路851号二号楼201室,61 次,1.06 亿,29 家
NBITC-202030408G0000000000关于宁波大学中欧旅游与文化学院虚拟仿真实验平台采购项目的合同,中标,合同,NBITC-202030408G0000000000关于宁波大学中欧旅游与文化学院虚拟仿真实验平台采购项目的合同,,NBITC-202030408G0000000000,虚拟仿真实验平台,496000.0,宁波大学中欧旅游与文化学院,学校,,,,浙江南方测绘科技有限公司 ,"中标人     13588446277 ,中标人     13605747892 ",496000.0,2020-08-13,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/210514770/b2,地址浙江省湖州市德清县舞阳街道科源路11-3号五楼,74 次,"2,101.49 万",47 家
舟山市技工学校关于AR/VR虚拟仿真系统 1批的在线询价成交结果公告,中标,中标结果,舟山市技工学校关于AR/VR虚拟仿真系统 1批的在线询价成交结果公告,,32020081097122646,"ARVR虚拟仿真系统,VR头盔,显示器,键盘鼠标,VR多人协作船舶虚拟装配系统,VR专用计算终端,AR专用计算终端",200000.0,舟山市技工学校,学校,林**-13957213243,,,浙江南方测绘科技有限公司 ,"中标人     13588446277 ,中标人     13605747892 ",197800.0,2020-08-13,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/329186483/b2,地址浙江省湖州市德清县舞阳街道科源路11-3号五楼,74 次,"2,101.49 万",47 家
浙江省国际技术设备招标有限公司关于浙江大学医学院附属儿童医院儿童呼吸系统常见病处理的虚拟仿真实验平台项目中标结果公告,中标,中标结果,浙江省国际技术设备招标有限公司关于浙江大学医学院附属儿童医院儿童呼吸系统常见病处理的虚拟仿真实验平台项目中标结果公告,,0625-20217555,"虚拟仿真实验平台项目,儿童呼吸系统常见病处理的虚拟仿真实验平台",316.0,浙江大学医学院附属儿童医院,医院,厉*-0571-86670193,浙江省国际技术设备招标有限公司,金**-0571-85860267,上海申博信息系统工程有限公司 ,"中标人     021-64384064 ,中标人     13817272083 ",316.0,2020-08-12,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/349110273/b2,地址上海市徐汇区中山南二路851号二号楼201室,61 次,1.06 亿,29 家
嘉兴学院师范学院教师教育虚拟仿真实训平台项目的合同公告,中标,合同,嘉兴学院师范学院教师教育虚拟仿真实训平台项目的合同公告,,嘉政采招（2020）第08号,"虚拟仿真实训平台项目,虚拟仿真实训平台建设,数字创意产品造型与色彩设计虚拟仿真实验室建设,教师媒体资产管理系统等货物",894675.0,嘉兴学院,学校,,,,浙江新慧医联物联科技有限公司 ,"中标人     13750812569 ,中标人     17858958163 ,中标人     0571-85384189 ",894675.0,2020-08-11,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/213664841/b2,地址杭州市滨江区长河街道信诚路31号701室,58 次,"1,150.14 万",33 家
关于杭州师范大学钱江学院护理分院虚拟仿真实验建设项目的采购结果更正公告,中标,中标结果,关于杭州师范大学钱江学院护理分院虚拟仿真实验建设项目的采购结果更正公告,,QJXY-202008,虚拟仿真实验建设项目,198000.0,杭州师范大学钱江学院,学校,赵**-0571-28861754,浙江中诺招标代理有限公司,刘**-0571-88821402,北京蓝美视讯科技有限公司 ,"中标人     15370921890 ,中标人     18056581118 ",198000.0,2020-08-11,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/315979790/b2,地址北京市海淀区白家疃尚品园1号楼2层271-1,18 次,686.13 万,12 家
浙江求是招标代理有限公司关于浙江中医药大学中药黄精九蒸九晒炮制、浙江省道地药材（浙贝母）施肥技术虚拟仿真的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学中药黄精九蒸九晒炮制、浙江省道地药材（浙贝母）施肥技术虚拟仿真的中标(成交)结果公告,,,"施肥技术虚拟仿真,中药黄精九蒸九晒炮制",0.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,,上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",336000.0,2020-08-11,浙江,,,,,https://www.zhiliaobiaoxun.com/content/276777169/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
浙江求是招标代理有限公司关于浙江中医药大学中药黄精九蒸九晒炮制、浙江省道地药材（浙贝母）施肥技术虚拟仿真的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学中药黄精九蒸九晒炮制、浙江省道地药材（浙贝母）施肥技术虚拟仿真的中标(成交)结果公告,,,"施肥技术虚拟仿真,中药黄精九蒸九晒炮制",0.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",0.0,2020-08-11,浙江,,,,,https://www.zhiliaobiaoxun.com/content/276777169/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,580 次",7.73 亿,555 家
浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真软件的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学虚拟仿真软件的中标(成交)结果公告,,QSZB-Z（H）-C20101（CS）,虚拟仿真软件,848900.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,许**-15306506819,杭州万维镜像科技有限公司 ,"中标人     0571-86691087 ,中标人     18668108970 ,中标人     0519-85588152 ,单*     13306520768 ,中标人     13389016623 ",848900.0,2020-08-10,浙江,,,,,https://www.zhiliaobiaoxun.com/content/213744864/b2,地址杭州市西湖区西溪路525号C楼784室,128 次,"7,027.23 万",57 家
舰艇机械基础虚拟仿真教学系统采购项目评审结果公示(ZJZJ-202006070003),中标,中标结果,舰艇机械基础虚拟仿真教学系统采购项目评审结果公示(ZJZJ-202006070003),,ZJZJ-202006070003,舰艇机械基础虚拟仿真教学系统,298000.0,,其他,,浙江中际工程项目管理有限公司,,山东泽众电子科技有限公司 ,"中标人     13075363230 ,中标人     15006406293 ,中标人     0531-88995916 ,杨**     18354161919 ,杨*     13031713050 ",298000.0,2020-08-08,浙江,,,,,https://www.zhiliaobiaoxun.com/content/213746446/b2,地址济南市高新区正丰路554号7号科研楼406,149 次,"4,863.62 万",57 家
