url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
南京师范大学期货投资风险度量与决策虚拟仿真实验项目成交结果公告,中标,中标结果,南京师范大学期货投资风险度量与决策虚拟仿真实验项目成交结果公告,,招际代YT09202200930ZB,"期货投资风险度量与决策虚拟仿真实验项目,驶子工",0.0,南京师范大学,学校,,中邮通建设咨询有限公司,殷**-18816210118,北京百朋索奇科技有限公司 ,"中标人     17610078813 ,吕**     15552518269 ,王*     15711366343 ",0.0 197480.0,2022-06-13,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/332198042/b2,地址北京市海淀区中关村大街11号7层725-3、-4,35 次,898.68 万,21 家
泰州学院液压系统设计与空化优化虚拟 仿真实验室采购项目中标公告,中标,中标结果,泰州学院液压系统设计与空化优化虚拟 仿真实验室采购项目中标公告,,TZXYJZCG2022007,液压系统设计与空化优化虚拟仿真实验室,129800.0,泰州学院,学校,采购人-0523-80769112,,,南京先极科技有限公司 ,"中标人     18013981259 ,中标人     13305173656 ,中标人     18013897521 ,中标人     025-83215011 ,中标人     025-83215055 ",129800.0,2022-06-09,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/330758479/b2,地址南京市玄武区成贤街118号303室,221 次,"4,271.67 万",92 家
关于金工实训虚拟仿真实验平台项目拟采用单一来源采购方式专家论证意见公示,中标,中标结果,关于金工实训虚拟仿真实验平台项目拟采用单一来源采购方式专家论证意见公示,,,实训虚拟仿真实验平台项目,120000.0,常熟理工学院,学校,季**-0512-52251163,常熟理工学院招投标管理中心,,江西创嘉智能技术有限公司 ,,120000.0,2022-06-08,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/330558362/b2,地址江西省吉安市井冈山经济技术开发区君山大道165号1栋101,2 次,23.7 万,1 家
南京交通职业技术学院路桥工程试验检测虚拟仿真采购项目,中标,中标结果,南京交通职业技术学院路桥工程试验检测虚拟仿真采购项目,,HXZC-2022030094,路桥工程试验检测虚拟仿真,208700.0,南京交通职业技术学院,学校,,江苏省华厦工程项目管理有限公司,"刘**-025-86115873,陈*-025-58750867-807",西安创美数码科技有限公司 ,"中标人     15029889932 ,中标人     18030826122 ,陈*     18789456464 ,张**     15191892358 ,樊*     029-84235096 ",208700.0,2022-06-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/330256262/b2,地址陕西省西安市高新区鱼化街办天谷七路996号国家数字出版基地A座1004室,83 次,"3,835.76 万",24 家
南京交通职业技术学院路桥工程试验检测虚拟仿真采购项目中标候选人公示,中标,中标候选人,南京交通职业技术学院路桥工程试验检测虚拟仿真采购项目中标候选人公示,,,路桥工程试验检测虚拟仿真,0.0,南京交通职业技术学院,学校,,江苏省华厦工程项目管理有限公司,,西安创美数码科技有限公司 ,"中标人     15029889932 ,中标人     18030826122 ,陈*     18789456464 ,张**     15191892358 ,樊*     029-84235096 ",0.0,2022-06-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/330256288/b2,地址陕西省西安市高新区鱼化街办天谷七路996号国家数字出版基地A座1004室,83 次,"3,835.76 万",24 家
南京医科大学《放射物理学》医用加速器虚拟仿真实验教学软件开发的成交公告,中标,中标结果,南京医科大学《放射物理学》医用加速器虚拟仿真实验教学软件开发的成交公告,,JSHC-2022050210B2,医用加速器虚拟仿真实验教学软件开发,288500.0,南京医科大学,学校,夏**-025-83284649,江苏省华采招标有限公司,"代理联系人-025-83609978,倪**-025-83603368",江苏集萃复合材料装备研究所有限公司 ,,288500.0,2022-06-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/330244492/b2,地址无锡市惠山区惠山大道108-4-1501-4（地铁西漳站区）,1 次,28.85 万,1 家
食品工程原理3D虚拟仿真教学服务系统,中标,中标结果,食品工程原理3D虚拟仿真教学服务系统,,CB102982022000087,食品工程原理3D虚拟仿真教学服务系统,0.0,南京林业大学,学校,,,,北京东方仿真软件技术有限公司 ,"中标人     010-64951832 ,中标人     010-64927579 ,中标人     13811275271 ,中标人     010-64971664 ,中标人     15500003827 ",0.0,2022-05-31,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/335740513/b2,地址北京市朝阳区小关东里10号院9号楼7层701,647 次,4.89 亿,282 家
江苏海洋大学基于Monte Carlo的沿海港口上市公司价值评估虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学基于Monte Carlo的沿海港口上市公司价值评估虚拟仿真实验教学项目竞争性磋商结果公示,,,虚拟仿真实验教学项目,115000.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",115000.0,2022-05-30,江苏,,,,,https://www.zhiliaobiaoxun.com/content/328641801/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
扬州大学昆虫口器结构与取食行为虚拟仿真实验教学系统采购项目中标公告,中标,中标结果,扬州大学昆虫口器结构与取食行为虚拟仿真实验教学系统采购项目中标公告,,YZDX-2022-003号,"昆虫口器结构与取食行为虚拟仿真实验教学系统,工程采购代理",270000.0,扬州大学,学校,,中通服网盈科技有限公司,"秦**-0514-87961115,柏**-0514-87977298",苏州泰坦互动网络科技有限公司 ,,270000.0,2022-05-25,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/331461605/b2,地址苏州工业园区东兴路199号联发大厦1号楼220室（该地址不得从事零售）,5 次,126.2 万,2 家
徐州医科大学PET-CT设备结构及成像原理虚拟仿真实验系统项目结果公示,中标,中标结果,徐州医科大学PET-CT设备结构及成像原理虚拟仿真实验系统项目结果公示,,2022014CS-ZCC,PET-CT设备结构及成像原理虚拟仿真实验系统项目,268000.0,徐州医科大学资产管理处,政府及事业单位,,资产管理处招标科,陈**-0516-83262279,南京先极科技有限公司 ,"中标人     18013981259 ,中标人     13305173656 ,中标人     18013897521 ,中标人     025-83215011 ,中标人     025-83215055 ",268000.0,2022-05-23,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/327014001/b2,地址南京市玄武区成贤街118号303室,221 次,"4,271.67 万",92 家
江苏海洋大学海岛电力系统稳定性虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学海岛电力系统稳定性虚拟仿真实验教学项目竞争性磋商结果公示,,,海岛电力系统稳定性虚拟仿真实验教学项目,109800.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",109800.0,2022-05-19,江苏,,,,,https://www.zhiliaobiaoxun.com/content/326131485/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
扬州大学水稻工厂化育秧技术虚拟仿真实验系统项目中标公告,中标,中标结果,扬州大学水稻工厂化育秧技术虚拟仿真实验系统项目中标公告,,JSZCZC2022034号,化育秧技术虚拟仿真实验系统项目,198900.0,扬州大学,学校,,江苏志诚工程咨询管理有限公司,刘*-0514-80820678,南京易天智能教育科技有限公司 ,,198900.0,2022-05-18,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/327977057/b2,地址南京市江宁区兴苑路18号学府世家10幢611室,2 次,40.89 万,2 家
江苏海洋大学船舶分段建造虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学船舶分段建造虚拟仿真实验教学项目竞争性磋商结果公示,,,船舶分段建造虚拟仿真实验教学项目,109800.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",109800.0,2022-05-18,江苏,,,,,https://www.zhiliaobiaoxun.com/content/326043486/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
江苏海洋大多平台三维激光雷达虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大多平台三维激光雷达虚拟仿真实验教学项目竞争性磋商结果公示,,,三维激光雷达虚拟仿真实验教学项目,136000.0,江苏海洋大学,学校,,,,上海慧凝信息科技有限公司 ,"中标人     021-51816090 ,中标人     15821895357 ,中标人     021-51816060 ,徐**     0516-83590287 ,王**     0516-83590283 ",136000.0,2022-05-18,江苏,,,,,https://www.zhiliaobiaoxun.com/content/325966343/b2,地址中国（上海）自由贸易试验区郭守敬路498号8幢19号楼3层,96 次,"2,784.13 万",36 家
江苏电子信息职业学院信息技术智能实训平台采购项目中标公告,中标,中标结果,江苏电子信息职业学院信息技术智能实训平台采购项目中标公告,,JSEIZB2022-025,"Python语言虚拟仿真运行环境及智能诊断引擎,信息技术智能实训平台,智能教辅引擎,web前端虚拟仿真运行环境及智能诊断引擎,阿尔法编程",298000.0,江苏电子信息职业学院,学校,罗*-0517-83808168,江苏建昊工程咨询有限公司,"乔*-13151885223,刘**-13815452228",北京浩泰思特科技有限公司 ,"中标人     13811389610 ,中标人     13811356654 ",298000.0,2022-05-18,江苏,淮安,,,,https://www.zhiliaobiaoxun.com/content/326011423/b2,地址北京市海淀区黑泉路8号1幢3层101-36号,21 次,963.49 万,13 家
江苏航运职业技术学院智能网联汽车虚拟仿真教学系统项目结果公告,中标,中标结果,江苏航运职业技术学院智能网联汽车虚拟仿真教学系统项目结果公告,,M3206930324000272,智能网联汽车虚拟仿真教学系统项目,698500.0,江苏航运职业技术学院,学校,葛**-19851334828,江苏建达全过程工程咨询有限公司,贲**-16651307518,北京和绪科技有限公司 ,"中标人     010-84825575 ,中标人     010-59471010 ,中标人     15210488812 ,赵**     18311120042 ",698500.0,2022-05-17,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/358545606/b2,地址北京市朝阳区汤立路218号8层946,65 次,1.04 亿,26 家
江苏海洋大学甘草黄酮微乳的制备与质量评价虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学甘草黄酮微乳的制备与质量评价虚拟仿真实验教学项目竞争性磋商结果公示,,,甘草黄酮微乳的制备与质量评价虚拟仿真实验教学项目,140000.0,江苏海洋大学,学校,,,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",140000.0,2022-05-17,江苏,,,,,https://www.zhiliaobiaoxun.com/content/325804511/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,580 次",7.73 亿,554 家
江苏海洋大学山区植被遥感调查虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学山区植被遥感调查虚拟仿真实验教学项目竞争性磋商结果公示,,,植被遥感调查虚拟仿真实验教学项目,113000.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",113000.0,2022-05-17,江苏,,,,,https://www.zhiliaobiaoxun.com/content/325714503/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
江苏航运职业技术学院智能化维修电工职业技能等级考核平台项目结果公告,中标,中标结果,江苏航运职业技术学院智能化维修电工职业技能等级考核平台项目结果公告,,M3206930324000270,"虚拟仿真教学软件,编程控制系统,智能化维修电工职业技能等级考核平台项目",797700.0,江苏航运职业技术学院,学校,姜**-13862741421,南通城建工程项目管理有限公司,"孙*-18912268150,王**-0513-85539679",浙江力控科技有限公司 ,"中标人     13588159978 ,中标人     18042039017 ,康*     18069831716 ",797700.0,2022-05-17,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/358545705/b2,地址浙江省湖州市安吉县天子湖镇现代工业园兴业路918号,49 次,"3,050.52 万",25 家
江苏海洋大学谷氨酸发酵虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学谷氨酸发酵虚拟仿真实验教学项目竞争性磋商结果公示,,,谷氨酸发酵虚拟仿真实验教学项目,109000.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",109000.0,2022-05-16,江苏,,,,,https://www.zhiliaobiaoxun.com/content/325650706/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
校级开放式虚拟仿真教学及资源共享平台,中标,中标结果,校级开放式虚拟仿真教学及资源共享平台,,CB102922022000020,虚拟仿真教学及资源共享平台,296000.0,常州大学,学校,,,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",296000.0,2022-05-12,江苏,,,,,https://www.zhiliaobiaoxun.com/content/324255639/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,580 次",7.73 亿,554 家
苏州城市学院光学整流效应的虚拟仿真实验采购　中标公示,中标,中标结果,苏州城市学院光学整流效应的虚拟仿真实验采购　中标公示,,SCF2022-09,"虚拟仿真实验,光学整流效应",256500.0,苏州城市学院,学校,杜**-0512-66555731,,,江苏丰广信息科技有限公司 ,"中标人     13675124506 ,中标人     13376066618 ",256500.0,2022-05-12,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/324226203/b2,地址南京市江宁区爱陵路88号33幢,15 次,429.19 万,11 家
江苏海洋大学药物合成高危加氢反应虚拟仿真实验教学项目竞争性磋商结果公示,中标,中标结果,江苏海洋大学药物合成高危加氢反应虚拟仿真实验教学项目竞争性磋商结果公示,,,药物合成高危加氢反应虚拟仿真实验教学项目,121000.0,江苏海洋大学,学校,,,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",121000.0,2022-05-12,江苏,,,,,https://www.zhiliaobiaoxun.com/content/324335164/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
