url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
亳州职业技术学院实验实训建设项目（虚拟仿真工程实训室）合同备案,中标,合同,亳州职业技术学院实验实训建设项目（虚拟仿真工程实训室）合同备案,,BZCG2021139-3,"虚拟仿真工程实训室,建筑工程识图实训室,建筑信息模型实训室,实验实训建设项目,装饰与装修工程虚实结合仿真软件系统",385600.0,亳州职业技术学院,学校,,,,安徽新徕信息科技有限公司 ,"中标人     0551-63520416 ,中标人     15955108811 ,中标人     0551-63521196 ,中标人     18155152327 ,中标人     15256063862 ",385600.0,2021-10-19,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/339514012/b2,地址合肥市政务区618号国贸天域花园5幢2606,51 次,"2,699.47 万",19 家
安徽建筑大学高电压虚拟仿真实验项目,中标,中标结果,安徽建筑大学高电压虚拟仿真实验项目,,21AT01051606595,高电压虚拟仿真实验项目,154000.0,安徽建筑大学,学校,采购人-0551-63828309,安徽安天利信工程管理股份有限公司,"何**-18326618550,谈**-18655196512,李**-0551-63736299,谈**-0551-63735930",合肥嘉宇信息科技有限公司 ,中标人     0551-65694236 ,154000.0,2021-10-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/311936084/b2,地址合肥市庐阳区上城国际新城.榆景苑5幢402室,9 次,205.81 万,5 家
【巢湖学院2021年软件定义网络虚拟仿真实验平台】中标结果公告,中标,中标结果,【巢湖学院2021年软件定义网络虚拟仿真实验平台】中标结果公告,,JFTP-202116101014,软件定义网络虚拟仿真实验平台,78200.0,巢湖学院,学校,李**-0551-82362635,安徽中技工程咨询有限公司,夏**-13865994543,合肥夜莺智能科技有限公司 ,,78200.0,2021-10-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/325240519/b2,地址合肥市包河区滨湖世纪城福徽苑T3-1702,5 次,40.28 万,1 家
安徽国际商务职业学院思政课虚拟仿真教学实践基地建设采购合同,中标,合同,安徽国际商务职业学院思政课虚拟仿真教学实践基地建设采购合同,,2021BFAHZ01988,"虚拟仿真教学实践基地建设,数据库管理系统",943900.0,安徽国际商务职业学院,学校,葛**-0551-66319873,,,安徽铭正教育科技有限公司 ,"司**     13856048613 ,中标人     18756073550 ,中标人     0551-65366610 ",943900.0,2021-10-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339512089/b2,地址合肥市包河区宁国南路与水阳江路交口AS1980项目C栋5楼,13 次,"1,301.23 万",5 家
2021年安徽师范大学空天地一体遥测虚拟仿真实验采购项目成交结果公告,中标,中标结果,2021年安徽师范大学空天地一体遥测虚拟仿真实验采购项目成交结果公告,,GN2021-13-3734,"空天地一体遥测虚拟仿真实验,在线虚拟仿真实验资源管理系统",448200.0,安徽师范大学,学校,王**-0553-5910277,安徽省招标集团股份有限公司,严**-18715320327,北京鑫锐诚毅数字科技有限公司 ,"中标人     18611030098 ,中标人     15507053075 ,中标人     010-68844068 ,张**     15879117611 ,中标人     15911150575 ",448200.0,2021-10-15,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/284074047/b2,地址北京市海淀区阜成路58号4层408室,69 次,"2,821.06 万",37 家
蚌埠工艺美术学校虚拟仿真实训基地项目第二包中标结果公告BB2021ZFCGZ2472-重1,中标,中标结果,蚌埠工艺美术学校虚拟仿真实训基地项目第二包中标结果公告BB2021ZFCGZ2472-重1,,BB2021ZFCGZ2471-重1,"虚拟仿真实训基地设备,虚拟仿真实训基地项目",180000.0,蚌埠工艺美术学校,学校,杨*-18955275665,蚌埠市政府采购中心,代理联系人-0552-2053260,上海耘耕文化发展有限公司 ,"中标人     15900982788 ,方**     021-64697149 ",178000.0,2021-10-14,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/327583427/b2,地址上海市奉贤区青村镇南明路200号,10 次,187.65 万,7 家
【中标公示】生物工程学院2021年技能大赛“农产品质量安全”气相三维仿真软件采购项目中标公告,中标,中标结果,【中标公示】生物工程学院2021年技能大赛“农产品质量安全”气相三维仿真软件采购项目中标公告,,TJCG（2021）0013,"气相三维虚拟仿真软件,气相三维仿真软件",149500.0,芜湖职业技术学院,学校,采购人-0553-5775826,安徽天健房地产评估工程咨询有限公司,"刘*-13355531441,施**-0553-5775826",北京欧倍尔软件技术开发有限公司 ,"中标人     010-82830966 ,中标人     13718217218 ,中标人     15662765531 ,王*     15972977819 ,吴**     18306407899 ",149500.0,2021-10-13,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/334201167/b2,地址北京市海淀区清河永泰园甲1号综合楼5层516号,791 次,25.32 亿,345 家
亳州职业技术学院实验实训建设项目（建筑工程识图实训室）合同备案,中标,合同,亳州职业技术学院实验实训建设项目（建筑工程识图实训室）合同备案,,BZCG2021139-1,"虚拟仿真工程实训室,建筑工程识图实训室,建筑信息模型实训室,建筑水暖电CAD软件,实验实训建设项目",1226000.0,亳州职业技术学院,学校,,,,中国联合网络通信有限公司安徽省分公司 ,"中标人     18655159499 ,中标人     18656971790 ,中标人     0551-65280436 ,中标人     18655156631 ,中标人     0551-65280000 ",1226000.0,2021-10-13,安徽,亳州,,,,https://www.zhiliaobiaoxun.com/content/339528944/b2,地址安徽省合肥市政务区祁门路1669号,541 次,14.58 亿,204 家
蚌埠工艺美术学校虚拟仿真实训基地项目第一包合同公告,中标,合同,蚌埠工艺美术学校虚拟仿真实训基地项目第一包合同公告,,BB2021ZFCGZ247,"虚拟仿真实训基地设备,三维交互一体机,虚拟仿真实训基地项目",124.0,蚌埠工艺美术学校,学校,采购人-15256995997,,,合肥德高信息科技有限公司 ,"中标人     0551-62824622 ,中标人     13167730115 ,中标人     18056079600 ,中标人     13721048488 ,中标人     18955201301 ",124.0,2021-10-12,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339599343/b2,地址安徽省合肥市蜀山区蜀山新产业园区振兴路1499号联东U谷蜀山国际企业港14-04栋,290 次,95.50 亿,84 家
合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设（平台建设）项目成交结果公告,中标,中标结果,合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设（平台建设）项目成交结果公告,,AHZJ-202123900949,"开放式虚拟仿真教学及资源共享平台及项目建设,平台建设",401800.0,中国银行股份有限公司合肥分行,"国有企业,银行",采购人-0551-62901760,安徽中技工程咨询有限公司,孙**-15212799182,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",401800.0,2021-10-09,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/287822441/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设之平台建设（JC21000095）成交结果公告,中标,中标结果,合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设之平台建设（JC21000095）成交结果公告,,AHZJ-202123900949,"开放式虚拟仿真教学及资源共享平台及项目建设之平台建设,平台建设项目,开放式虚拟仿真教学及资源共享平台及项目建设平,技能虚拟仿真,实验教学的管理和共享平台及资源建",0.0,中国银行股份有限公司合肥分行,"国有企业,银行",采购人-0551-62901760,安徽中技工程咨询有限公司,陈*-0551-65149581,四川师范大学 关联公司 是当前公司的分部（部门），或者是子公司、或者是分公司，或者和当前公司是同一家，只是名称不同。 四川师范大学音乐学院 公司详情四川师范大学美术学院 公司详情四川师范大学心理发展与应用研究中心 公司详情四川师范大学青少年文化艺术培训中心 公司详情四川师范大学嘤鸣园中华传统学院 公司详情四川师范大学老艺术学院四合院及数学学院 公司详情四川师范大学语言培训中心 公司详情四川师范大学成龙校区龙湖剧场 公司详情四川师范大学后勤集团 公司详情四川师范大学后勤服务管理中心 公司详情四川师范大学劳动和实践教育研究院 公司详情四川师范大学草堂校区 公司详情四川师范大学成都学院 公司详情四川师范大学商学院 公司详情四川师范大学继续教育学院 公司详情 包含关联公司的数据 ,"中标人     13708011668 ,中标人     13980643634 ,中标人     84765050 ,中标人     18180467603 ,雍*     13990763536 ",499000.0 401800.0,2021-10-09,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/316521375/b2,,119 次,1.84 亿,74 家
合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设之平台建设（JC21000095）成交结果公告,中标,中标结果,合肥工业大学开放式虚拟仿真教学及资源共享平台及项目建设之平台建设（JC21000095）成交结果公告,,AHZJ-202123900949,"开放式虚拟仿真教学及资源共享平台及项目建设之平台建设,平台建设项目,开放式虚拟仿真教学及资源共享平台及项目建设平,技能虚拟仿真,实验教学的管理和共享平台及资源建",0.0,中国银行股份有限公司合肥分行,"国有企业,银行",采购人-0551-62901760,安徽中技工程咨询有限公司,陈*-0551-65149581,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",499000.0 401800.0,2021-10-09,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/316521375/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
安徽医科大学国家级实验教学示范中心建设（基础医学、临床医学和虚拟仿真）项目（第2、5包）（二次）中标（成交）结果公告,中标,中标结果,安徽医科大学国家级实验教学示范中心建设（基础医学、临床医学和虚拟仿真）项目（第2、5包）（二次）中标（成交）结果公告,,FSCG2021-01335,"虚拟仿真,实验教学示范中心建设,人体生理实验系统,酶标仪,实验室万向吸气臂系统",2156400.0,安徽医科大学,学校,采购人-0551-65167852,安徽省招标集团股份有限公司,丁**-0551-62220257,合肥骓驷医学科技有限公司 ,,2156400.0,2021-10-08,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314310678/b2,地址安徽省合肥市蜀山区樊洼路1号乐彩中心8幢商108室,3 次,353.14 万,1 家
[市辖区]芜湖职业技术学院2021年教务处共享虚拟仿真教学中心项目代理机构确认公告,中标,中标结果,[市辖区]芜湖职业技术学院2021年教务处共享虚拟仿真教学中心项目代理机构确认公告,,,虚拟仿真教学中心项目代理机构,0.0,芜湖职业技术学院,学校,,,,安徽鼎信项目管理股份有限公司 ,"廉**     18055312292 ,中标人     0551-65129999 ,中标人     13605697779 ,中标人     15755259337 ,廉**     13298101401 ",0.0,2021-09-27,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/313012245/b2,地址安徽省合肥经济技术开发区翡翠路以西，金炉路以南港澳广场A区办19层,"1,034 次",54.67 亿,373 家
安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,中标,中标候选人,安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,,2021HY-C651018,"胸腹部检查虚拟仿真训系统,教学模拟人,升降门脉动真空灭菌器,医疗设备,心肺腹模拟人机,教师机",0.0,安徽医科大学第一附属医院,医院,,安徽寰亚国际招标有限公司,"李*-0551-65307729,代理联系人-0551-65307739-6503,李*-0551-65307719",营口巨成教学科技开发有限公司 ,"中标人     18641779701 ,孙**     18641733992 ,李**     18604176488 ,中标人     17604177080 ,中标人     17604174044 ",0.0 0.0 0.0,2021-09-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/282160304/b2,地址中国（辽宁）自由贸易试验区营口片区智泉街西131号,564 次,2.48 亿,273 家
安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,中标,中标候选人,安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,,2021HY-C651018,"胸腹部检查虚拟仿真训系统,教学模拟人,升降门脉动真空灭菌器,医疗设备,心肺腹模拟人机,教师机",0.0,安徽医科大学第一附属医院,医院,,安徽寰亚国际招标有限公司,"李*-0551-65307729,代理联系人-0551-65307739-6503,李*-0551-65307719",安徽哲湛医学科技有限公司 ,,0.0 0.0 0.0,2021-09-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/282160304/b2,地址安徽省合肥市经济技术开发区芙蓉路与轿顶路交口天润大厦1201-1202室,23 次,107.9 万,9 家
安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,中标,中标候选人,安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目02包中标候选人公示,,2021HY-C651018,"胸腹部检查虚拟仿真训系统,教学模拟人,升降门脉动真空灭菌器,医疗设备,心肺腹模拟人机,教师机",0.0,安徽医科大学第一附属医院,医院,,安徽寰亚国际招标有限公司,"李*-0551-65307729,代理联系人-0551-65307739-6503,李*-0551-65307719",安徽勤厚医疗科技有限公司 ,,0.0 0.0 0.0,2021-09-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/282160304/b2,地址合肥市包河经济开发区大连路6686号徽商总部广场C-办2208、2209室,5 次,0.0 万,2 家
安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目06包中标候选人公示,中标,中标候选人,安徽医科大学第一附属医院教学模拟人、升降门脉动真空灭菌器等医疗设备采购项目06包中标候选人公示,,2021HY-C651018,"胸腹部检查虚拟仿真训系统,教学模拟人,升降门脉动真空灭菌器,医疗设备,心肺腹模拟人机,教师机",0.0,安徽医科大学第一附属医院,医院,,安徽寰亚国际招标有限公司,"李*-0551-65307729,代理联系人-0551-65307739-6503,李*-0551-65307719",营口巨成教学科技开发有限公司 ,"中标人     18641779701 ,孙**     18641733992 ,李**     18604176488 ,中标人     17604177080 ,中标人     17604174044 ",0.0 0.0 0.0,2021-09-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/347593602/b2,地址中国（辽宁）自由贸易试验区营口片区智泉街西131号,564 次,2.48 亿,273 家
