公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标候选人,河南工业大学粮食科创实验中心-智能化（安防系统）中标候选人公示,,HNCL-2022-0106,"智能化安防系统,粮油工程仿真实训区高仿真与虚拟,粮油基础实验区,粮油专业实验区",765061.0,泰宏建设发展有限公司,民营企业,,河南晨禄工程招标代理有限公司,张**-0371-58553456,郑州正一实业有限公司,,765061.0,2022-02-11,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/274559338/b2
中标,中标结果,鹤壁职业技术学院工业机器人虚拟仿真实训中心项目,,HBCG-2021-0635,工业机器人虚拟仿真实训中心项目,0.0,鹤壁职业技术学院,学校,,北京建智达工程管理股份有限公司,,,,,2022-02-07,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/305838662/b2
中标,中标结果,鹤壁职业技术学院工业机器人虚拟仿真实训中心项目,,鹤财磋商采购-2021-82,"工业机器人虚拟仿真实训中心项目,教学专用仪器",1126000.0,鹤壁职业技术学院,学校,李*-13939260746,,,杭州维讯机器人科技有限公司,李**-13503863757,1126000.0,2022-01-30,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/336603694/b2
中标,中标结果,河南工业大学粮食科创实验中心综合布线项目中标结果公告,,HNCL-2022-0105,"综合布线项目,粮油工程仿真实训区高仿真与虚拟,粮油专业实验区",1232709.0,泰宏建设发展有限公司,民营企业,,河南晨禄工程招标代理有限公司,张**-0371-58553456,河南晟智科技有限公司,,1232709.0,2022-01-30,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/266775492/b2
中标,中标结果,商丘医学高等专科学校超声虚拟仿真教学中心项目（二次）结果公告,,商财采招-2021-96,超声虚拟仿真教学中心项目,2746588.0,商丘医学高等专科学校,学校,赵**-13937071898,商丘市政府采购中心,李**-0370-2853692,河南恒茂创远科技股份有限公司,,2662000.0,2022-01-26,河南,商丘,,,,https://www.zhiliaobiaoxun.com/content/336681808/b2
中标,中标结果,黄河水利职业技术学院岩土工程技术应用研发中心建设项目-结果公告,,豫财磋商采购-2021-1300,"仿虚拟仿真软件,地下水渗流分析软件,动力响应分析软件,应力变形有限元分析软件,限平衡法边坡稳定性分析软件,岩土工程技术应用研发中心建设项目",0.0,黄河水利职业技术学院,学校,刘**-0371-23658039,河南英典工程管理有限公司,"焦**-15690876253,杨**-0371-58558061","中仿智能科技（上海）股份有限公司
河南兰幻软件技术有限公司",,"960000.0
269850.0",2022-01-26,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/341709792/b2
中标,中标候选人,河南工业大学粮食科创实验中心综合布线项目中标候选人公示,,HNCL-2022-0105,"综合布线项目,粮油工程仿真实训区高仿真与虚拟,粮油基础实验区,粮油专业实验区",1232709.0,泰宏建设发展有限公司,民营企业,,河南晨禄工程招标代理有限公司,张**-0371-58553456,河南晟智科技有限公司,,1232709.0,2022-01-26,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/263920692/b2
中标,中标结果,河南省外贸学校思政虚拟仿真体验教学中心和心理健康咨询中心项目（二次）成交公告,,ZZTC-2021-HW-23,虚拟仿真体验教学中心和心理健康咨询中心项目,284000.0,河南省外贸学校,学校,赵**-13673607603,正智国际工程管理有限公司,马*-13213222658,郑州今尚电子科技有限公司,,284000.0,2022-01-18,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/357346748/b2
中标,中标结果,河南省外贸学校思政虚拟仿真体验教学中心和心理健康咨询中心项目（二次）成交公告,,ZZTC-2021-HW-23,虚拟仿真体验教学中心和心理健康咨询中心项目,0.0,河南省外贸学校,学校,赵**-13673607603,正智国际工程管理有限公司,马*-13213222658,"郑州今尚电子科技有限公司
心理健康咨询中心",,"142000.0
0.0",2022-01-18,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/341717806/b2
中标,中标结果,黄河水利职业技术学院VR智媒体双创中心建设项目-成交公告,,豫财磋商采购-2021-1312,"虚拟仿真内容资源平台,虚拟现实内容创作软件,3D模型资源库,无人机,VR智媒体双创中心建设项目,VR智媒体红色党建资源",0.0,黄河水利职业技术学院,学校,刘**-0371-23658039,河南省教育招标服务有限公司,焦**-0371-56058511,河南源强教育科技有限公司,,0.0,2022-01-11,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/323657580/b2
中标,中标结果,基于数字化虚拟仿真技术的燃气安全研发项目中标结果公告,,E23003021FZ0002,燃气安全研发项目,1546000.0,南o华酒燃一有限公司,其他,,,,苏州安酷智能科技有限公司,,1546000.0,2022-01-06,河南,南阳,,,,https://www.zhiliaobiaoxun.com/content/353834821/b2
中标,中标结果,南阳华润燃气有限公司基于数字化虚拟仿真技术的燃气安全研发项目中标结果公告,,（Z）EZBJG202201060002号,燃气安全研发项目,1546000.0,南阳华润燃气有限公司,民营企业,,,,苏州安酷智能科技有限公司,,1546000.0,2022-01-06,河南,南阳,,,,https://www.zhiliaobiaoxun.com/content/322519439/b2
中标,中标结果,鹤壁职业技术学院虚拟仿真实训管理与分析系统项目单一来源采购公示,,,"虚拟仿真综合实训平台,虚拟仿真3D立体交互系统,虚拟仿真实训管理与分析系统项目",1000000.0,鹤壁职业技术学院,学校,采购人-0392-3296668,中旭腾飞工程管理有限公司,吕**-0392-3887788,鹤壁市云梦大数据发展有限公司,,1000000.0,2022-01-05,河南,鹤壁,,,,https://www.zhiliaobiaoxun.com/content/322304330/b2
中标,中标结果,河南省外贸学校思政虚拟仿真体验教学中心和心理健康咨询中心项目成交公告,,ZZTC-2021-HW-23,虚拟仿真体验教学中心和心理健康咨询中心项目,702000.0,河南省外贸学校,学校,赵**-13673607603,正智国际工程管理有限公司,马*-13213222658,河南育全信息科技有限公司,,702000.0,2022-01-05,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/341713377/b2
中标,中标结果,河南应用技术职业学院建筑设计应用技术实训中心项目-成交公告,,豫财磋商采购-2021-6512,"综合布线,建筑CAD软件,机房控制系统,机房教学管理维护平台,高性能工作站,交换机,精装实训软件,园林虚拟施工仿真软件,园艺虚拟施工仿真软件,建筑设计应用技术实训中心项目,园林园艺模型3D转化平台",1890800.0,河南应用技术职业学院,学校,,中金泰富工程管理有限公司,,河南建协信息技术有限公司,,1890800.0,2022-01-04,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/322175638/b2
中标,中标结果,学校检验技术专业省级教学资源库一期建设—虚拟仿真软件等资源建设项目中标公告,,,"虚拟仿真软件等资源建设项目,微课动画,视频资源建设项目",438000.0,信阳职业技术学院,学校,,,,河南超星数图信息技术有限公司,,438000.0,2021-12-31,河南,信阳,,,,https://www.zhiliaobiaoxun.com/content/305020049/b2
中标,中标结果,河南信息统计职业学院河南省职业教育艺术设计类专业教学资源库建设项目-成交公告,,豫财磋商采购-2021-1303,"立体化教材,二维动画,三维动画,教学资源库建设项目,案例库,试题库,资源整理上传服务,专业教学微课资源,教学辅助视频资源,虚拟交互仿真动画,图形图像库",1632000.0,河南信息统计职业学院,学校,杨**-0371-65727002,河南省天平招标代理有限公司,丁**-0371-56601963,郑州核芯智能科技有限公司,,1632000.0,2021-12-31,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/321831489/b2
中标,中标结果,河南信息统计职业学院河南省职业教育艺术设计类专业教学资源库建设项目-成交公告,,豫财碳商采购-2021-1303,"立体化教材,二维动画,三维动画,案例库,试题库,资源整理上传服务,专业教学微课资源,教学辅助视频资源,虚拟交互仿真动画,图形图像库,艺术设计类专业教学资源库建设项目",0.0,,其他,,河南省天平招标代理有限公司,丁**-0371-56601963,"河南信息统计职业学院
郑州核芯智能科技有限公司
核芯智能科技有限公司",杨**-0371-65727002,"0.0
1632000.0
0.0",2021-12-31,河南,,,,,https://www.zhiliaobiaoxun.com/content/321833995/b2
中标,合同,畜牧兽医VR虚拟仿真实训中心采购合同-验收报告公示,,2021-10-156,"VR虚拟仿真实训中心,计算机设备及软件",0.0,周口职业技术学院,学校,,,,河南瀚海教育信息技术有限公司,马**-13938500655,0.0,2021-12-28,河南,周口,,,,https://www.zhiliaobiaoxun.com/content/320960463/b2
中标,中标结果,ZFCG-G2021131号许昌职业技术学院“许昌职业技术学院财务管理专业资源库课程项目（不见面开标）”中标结果公告,,许采-2021-1534,"虚拟仿真,微课,课件,习题,音频,财务管理专业资源库课程项目",1260000.0,许昌职业技术学院,学校,"王**-18637418007,蒲*-18637402226",许昌市政府采购服务中心,李**-0374-2968687,厦门网中网软件有限公司,,1260000.0,2021-12-28,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/338259133/b2
中标,中标结果,新乡医学院护理学院虚拟仿真实验项目成交公告,,DCZBHT-2021-1316,"虚拟仿真教学软件,虚拟仿真实验项目,产科综合技能实训,自然分娩虚拟仿真实训教学系统,COPD伴有呼吸衰竭病人护理综合实验教学课程,灌肠术虚拟仿真实验",192000.0,新乡医学院,学校,万*-0373-3029880,大成工程咨询有限公司,刘**-15738877730,上海梦之路数字科技有限公司,,192000.0,2021-12-27,河南,新乡,,,,https://www.zhiliaobiaoxun.com/content/341714539/b2
中标,中标结果,郑州大学土木工程学院建筑工程火灾安全虚拟仿真实验项目结果公示,,郑大-竞磋-2021-0128,建筑工程火灾安全虚拟仿真实验项目,399000.0,郑州大学,学校,边**-0371-67781680,大成工程咨询有限公司,郭*-0371-65585907,北京强尼科技有限公司,,399000.0,2021-12-27,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/320766436/b2
中标,中标结果,郑州大学基础医学院内环境不同因素改变对呼吸的调节虚拟仿真实验采购项目-成交公告,,郑大-竞磋-2021-0136,内环境不同因素改变对呼吸的调节虚拟仿真实验软件,198400.0,郑州大学,学校,张**-13526519448,中新创达咨询有限公司,郭**-15093470508,河南恒茂创远科技股份有限公司,,198400.0,2021-12-27,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/325855553/b2
中标,中标结果,ZFCG-G2021054-2号许昌职业技术学院“许昌职业技术学院钱币账簿票据及会计工具博物馆项目(不见面开标)”-评标公示,,ZFCG-G2021054-2号,"螺旋桨支架虚拟仿真项目,会计工具博物馆项目,钱币账簿票据,平面及立体三维设计项目,中国戏曲表演艺术传承与创新专业教学资源库数字化博物馆项目",1998000.0,中船重工713研究所,政府及事业单位,,,,北京量子宇恒科技有限公司,姚**-13701071756,1998000.0,2021-12-27,河南,许昌,,,,https://www.zhiliaobiaoxun.com/content/320676643/b2
中标,中标结果,河南城建学院工程智能监测诊断技术研究中心建设项目中标结果公告,,豫财招标采购-2021-1234,"城市交通虚拟仿真软件,结构计算软件,工作站台,固态硬盘,混合现实资源管理交互平台,装配式BIM软件套,渗透模块套,电动伺服岩石多功能剪切试验系统套,BIM设计软件,区域综合交通虚拟仿真软件,道路卡口数据计算系统套,物联网单片机学习套件,RFID芯片传感器模块,BIM施工工艺仿真实训平台,工程智能监测诊断技术研究中心建设项目,混合现实眼镜台,开口式电脑伺服油压万能材料试验机台,无人机精灵台,膨胀仪台,标准手提式击实仪台,浇注沥青混合料贯入度试验仪台,会议平台台,沥青混合料水热敏感性试验仪台,固结仪台",2996700.0,河南城建学院,学校,黄**-0375-2089067,河南招标采购服务有限公司,冯**-0371-65993522,河南省中创利华新能源科技有限公司,,2996700.0,2021-12-27,河南,平顶山,,,,https://www.zhiliaobiaoxun.com/content/320847825/b2
中标,中标结果,ZFCG-G2021129号许昌职业技术学院“许昌职业技术学院电工电子实训室升级改造项目(不见面开标)”-评标公示,,ZFCG-G2021129号,"数字测图虚拟仿真训练教学软件,教师电脑,挂件,液压,气动,台式工作站,电气,拼接屏,NVR监控录像机,PLC设计与仿真软件,电工电子实训室升级改造项目,监控中心增容改造项目,聚光水质在线监测系统,虚拟实验教学,移动工作站超音速喷,学生电脑,电工电子实验与技能综合实训考核装置,Ti-Wi-Cr形状记忆合金丝",0.0,河南引擎鸟科技有限公司,民营企业,,,,"河南文达商贸有限公司
河南斯纳特智能科技有限公司",张**-0371-56075379,"2227000.0
2220000.0",2021-12-27,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/320676662/b2
中标,合同,濮阳医学高等专科学校虚拟仿真实训基地建设项目合同-验收报告公示,,濮财市直竞谈-2021-58,"虚拟仿真实训基地建设项目,计算机设备",0.0,濮阳医学高等专科学校,学校,何**-16639395981,,,濮阳市大盛电子科技有限公司,张**-13839315611,0.0,2021-12-24,河南,濮阳,,,,https://www.zhiliaobiaoxun.com/content/320613605/b2
中标,合同,河南应用技术职业学院基于 1+X 建立妇儿虚拟仿真实训中心项目合同,,豫财磋商采购-2021-1259,"基于1X建立妇儿虚拟仿真实训中心项目,计算机设备及软件",2683600.0,河南应用技术职业学院,学校,张**-13674937898,,,郑州美中商贸有限公司,梁*-0371-65822880,2683600.0,2021-12-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/320593754/b2
中标,中标结果,郑州大学基础医学院基于器官-系统整合的幽门螺杆菌感染治疗虚拟仿真实验项目成交公告,,郑大-竞谈-2021-0139,基于器官-系统整合的幽门螺杆菌感染治疗虚拟仿真实验项目,149000.0,郑州大学,学校,常**-0371-67781976,中新创达咨询有限公司,郭**-15093470508,河南幻境智能科技有限公司,,149000.0,2021-12-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/325855665/b2
中标,中标结果,商丘医学高等专科学校超声虚拟仿真教学中心项目结果公告,,商政采[2021]1062号,超声虚拟仿真教学中心项目,0.0,商丘医学高等专科学校,学校,赵**-13937071898,商丘市政府采购中心,李**-0370-2853692,,,,2021-12-22,河南,商丘,,,,https://www.zhiliaobiaoxun.com/content/320299050/b2
