公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,浙江省成套招标代理有限公司关于浙江传媒学院虚拟仿真实验教学管理平台系统数据集成与对接项目的中标(成交)结果公告,,CTZB-2021110506,虚拟仿真实验教学管理平台系统数据集成与对接项目,14200.0,浙江传媒学院,学校,胡*-13757194418,浙江省成套招标代理有限公司,"代理联系人-13606624810,沈**-0571-88368026",北京润尼尔网络科技有限公司,,14200.0,2021-12-13,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/315440319/b2
中标,合同,杭州师范大学思想政治理论课沉浸式虚拟仿真实验室建设项目的合同（20210259）公告,,HZNU-2021146,思想政治理论课沉浸式虚拟仿真实验室建设项目,688340.0,杭州师范大学,学校,朱**-0571-28867057,,,青岛同创信息科技有限公司,中标人-18653207236,688340.0,2021-12-13,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/315383849/b2
中标,合同,杭州师范大学思想政治理论课沉浸式虚拟仿真实验室建设项目的合同（20210259）,,,思想政治理论课沉浸式虚拟仿真实验室建设项目,0.0,杭州师范大学,学校,,,,,,,2021-12-13,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/315388764/b2
中标,合同,绍兴文理学院3D纺织工厂虚拟仿真软件（含安装调试）采购项目的合同,,,虚拟仿真软件,0.0,纺织工厂,民营企业,,,,,,,2021-12-10,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/315038528/b2
中标,合同,绍兴文理学院3D纺织工厂虚拟仿真软件（含安装调试）采购项目的合同公告,,临[2021]14818号,虚拟仿真软件,490000.0,绍兴文理学院,学校,采购人-0575-88342889,华诚工程咨询集团有限公司,,杭州矽控科技有限公司,中标人-13661620156,490000.0,2021-12-10,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/315439279/b2
中标,中标结果,浙江工业大学关于浙江工业大学城乡人居空间规划设计虚拟仿真实验（一期）的中标(成交)结果公告,,ZJGDZC-2021-024-2,城乡人居空间规划设计虚拟仿真实验,148000.0,浙江工业大学,学校,"采购人-0571-88320563,采购人-13588116657",,,光辉城市（重庆）科技有限公司,,148000.0,2021-12-10,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/315149492/b2
中标,合同,浙江经贸职业技术学院扩建虚拟仿真实训室项目的合同,,,扩建虚拟仿真实训室项目,0.0,浙江经贸职业技术学院,学校,,,,,,,2021-12-09,浙江,,,,,https://www.zhiliaobiaoxun.com/content/314892121/b2
中标,合同,关于宁波第二技师学院虚拟仿真基地工作站采购的协议供货采购合同公告[宁波第二技师学院],,42021120962954817,"虚拟仿真基地工作站,显示器",38000.0,宁波第二技师学院,学校,阎**-13645747572,,,宁波华力云集信息科技有限公司,,0.0,2021-12-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/316221128/b2
中标,中标结果,关于浙大城市学院虚拟仿真机器人项目的预成交公告,,F21113031144,虚拟仿真机器人项目,94800.0,浙大城市学院,学校,程*-0316-88285569,,,南京卓尚智能科技有限公司,,94800.0,2021-12-09,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314831631/b2
中标,合同,关于宁波第二技师学院虚拟仿真基地服务器采购的协议供货采购合同公告[宁波第二技师学院],,42021120985659809,"虚拟仿真基地服务器,保修第五年整机保修",33000.0,宁波第二技师学院,学校,阎**-13645747572,,,宁波华力云集信息科技有限公司,,0.0,2021-12-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/315977486/b2
中标,合同,关于宁波第二技师学院虚拟仿真基地服务器采购的协议供货采购合同公告[宁波第二技师学院],,42021120985659809,"虚拟仿真基地服务器,保修第五年整机保修",0.0,宁波第二技师学院,学校,阎**-13645747572,,,宁波华力云集信息科技有限公司,,0.0,2021-12-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/363238858/b2
中标,中标结果,浙江省成套工程有限公司关于经管学院一般产品设计优化与库存管理虚拟仿真实验教...,,ZJCT8-KJXY202122,一般产品设计优化与库存管理虚拟仿真实验教学软件,149500.0,浙江科技学院,学校,朱*-13858119984,浙江省成套工程有限公司,吴**-0571-88950239,江苏一鼎堂软件科技有限公司,,149500.0,2021-12-09,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314820663/b2
中标,合同,关于宁波第二技师学院虚拟仿真基地工作站采购的协议供货采购合同公告[宁波第二技师学院],,42021120962954817,"虚拟仿真基地工作站,显示器",0.0,宁波第二技师学院,学校,阎**-13645747572,,,宁波华力云集信息科技有限公司,,0.0,2021-12-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/363238662/b2
中标,中标结果,宁波第二技师学院关于智能制造数字孪生资源及机器人专业虚拟仿真实训资源开发 1批的在线询价成交结果公告,,32021120607825038,智能制造数字孪生资源及机器人专业虚拟仿真实训资源开发,488000.0,宁波第二技师学院,学校,杜**-0574-87459959,,,厦门御创盛展网络科技有限公司,,464000.0,2021-12-09,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/305838521/b2
中标,合同,机电工程虚拟仿真实验教学中心软件的合同,,,机电工程虚拟仿真实验教学中心软件,0.0,,其他,,,,,,,2021-12-08,浙江,,,,,https://www.zhiliaobiaoxun.com/content/314221454/b2
中标,合同,关于的在线询价合同公告[宁波经贸学校],,32021112387958863,物流虚拟仿真教学软件,448500.0,宁波经贸学校,学校,实***-13867800167,,,杭州开耳科技有限公司,,448500.0,2021-12-08,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/315980734/b2
中标,合同,宁波经贸学校关于的在线询价合同公告,,32021112387958863,体验中心物流虚拟仿真教学软件,448500.0,宁波经贸学校,学校,实***-13867800167,,,杭州开耳科技有限公司,,448500.0,2021-12-08,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/363239220/b2
中标,中标结果,浙江求是招标代理有限公司关于浙大城市学院供应链与物流管理虚拟仿真实验的成交结果公告,,QSZB-F（F）-E21437（CS）,供应链与物流管理虚拟仿真实验,197000.0,浙大城市学院,学校,李*-0571-88283637,浙江求是招标代理有限公司,,北京润尼尔网络科技有限公司,,197000.0,2021-12-07,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/313239183/b2
中标,中标结果,宁波第二技师学院关于虚拟仿真智能制造实验台 1批的在线询价成交结果公告,,32021120196267554,虚拟仿真智能制造实验台,490000.0,宁波第二技师学院,学校,杜**-0574-87459959,,,厦门凤凰创壹软件有限公司,,475000.0,2021-12-06,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/305839404/b2
中标,中标结果,宁波第二技师学院关于虚拟仿真数字孪生实训教学资源开发 1批的在线询价成交结果公告,,32021120100695942,虚拟仿真数字孪生实训教学资源开发,490000.0,宁波第二技师学院,学校,杜**-0574-87459959,,,厦门一窝蜂科技有限公司,,466000.0,2021-12-06,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/305839469/b2
中标,合同,机电工程虚拟仿真实验教学中心软件的合同公告,,衢院招2021-48,"开放式虚拟仿真实验教学管理平台软件,虚拟现实开发引擎软件,虚拟仿真教学资源软件,机电工程虚拟仿真实验教学中心软件",884800.0,衢州学院,学校,程*-13967017811,,,成都万维时空科技有限公司,中标人-18584808453,884800.0,2021-12-06,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/313047609/b2
中标,合同,机电工程虚拟仿真实验教学中心软件的合同,,,机电工程虚拟仿真实验教学中心软件,0.0,,其他,,,,,,,2021-12-06,浙江,,,,,https://www.zhiliaobiaoxun.com/content/313031809/b2
中标,中标结果,关于体育运动中意外伤害现场急救处理虚拟仿真实验单一来源采购的公示[浙江工业大学],,,体育运动中意外伤害现场急救处理虚拟仿真实验,140000.0,浙江工业大学,学校,马**-0571-88320626,,,上海形拓科技有限公司,,140000.0,2021-12-06,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314048334/b2
中标,合同,跨文化商务沟通与应对虚拟仿真实验开发的合同公告,,QSZB-Z（F）-B21376（GK）,跨文化商务沟通与应对虚拟仿真实验开发,198000.0,浙江外国语学院,学校,亓**-0571-88213025,,,杭州清普信息技术有限公司,中标人-15925670531,198000.0,2021-12-03,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/311366210/b2
中标,合同,杭州医学院教务处开放式虚拟仿真教学资源共享平台及子虚拟项目的合同公告,,0625-21215B80,开放式虚拟仿真教学资源共享平台及子虚拟项目,984500.0,杭州医学院,学校,毛**-0571-87692652,,,北京润尼尔网络科技有限公司,中标人-13261231198,984500.0,2021-12-03,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/311601734/b2
中标,合同,杭州医学院教务处开放式虚拟仿真教学资源共享平台及子虚拟项目的合同,,,开放式虚拟仿真教学资源共享平台及子虚拟项目,0.0,杭州医学院教务处,政府及事业单位,,,,,,,2021-12-03,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/311616066/b2
中标,合同,跨文化商务沟通与应对虚拟仿真实验开发的合同,,,,0.0,,其他,,,,,,,2021-12-03,浙江,,,,,https://www.zhiliaobiaoxun.com/content/311360090/b2
中标,中标结果,宁波经贸学校关于体验中心物流虚拟仿真教学软件 1批的在线询价成交结果公告,,32021112387958863,物流虚拟仿真教学软件,450000.0,宁波经贸学校,学校,"实***-13867800167,包*-0574-83060018",,,杭州开耳科技有限公司,,448500.0,2021-12-02,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/311259990/b2
中标,合同,杭州师范大学发展性障碍儿童教育康复虚拟仿真实验项目的合同（20210243）公告,,HZNU-2021145,发展性障碍儿童教育康复虚拟仿真实验项目,248000.0,杭州师范大学,学校,朱**-0571-28867057,,,广东一晨科技有限公司,中标人-13532621775,248000.0,2021-12-02,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/311143431/b2
中标,中标结果,湖州师范学院经管学院基于大宗商品转口贸易套利的虚拟仿真软件开发采购项目单一来源公示,,XZ2021-150,虚拟仿真软件开发,0.0,湖州师范学院经管学院,学校,,湖州师范学院采购中心,王**-0572-2321119,南京宇和政盛软件技术有限公司,,0.0,2021-12-01,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/311189736/b2
中标,中标结果,浙江工商大学电商小件商品仓储优化与分拣决策虚拟仿真实验平台单一来源采购公示,,,"电商小件商品仓储优化与分拣决策虚拟仿真实验平台,拣货作业数据",240000.0,浙江工商大学,学校,"阮**-28872316,谈**-0571-28877375",,,上海形拓科技有限公司,,240000.0,2021-12-01,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/316037817/b2
中标,合同,2021年义乌市中小学创客教育设备采购项目的合同公告,,SJZJZC2021566GK,"无人机套装,机器人套装,创客教育设备,感应灯,飞行机器人,虚拟机器人仿真软件,积木式普及机器人,机器人专项赛专用设备超级轨迹赛,智能餐饮机器人挑战赛专用设备,RIC机器人创新挑战赛专用设备,机器人综合技能创新挑战赛专用设备,教育大赛单项团体奖杯,STEAM教育主题背景墙,综合技能场地纸,任务挑战赛创客大赛专用设备升级版,挑战赛专用场地,STEAM创客教育大赛2021-2022赛季主会场分会场环境设置,勇攀高峰ROBOCOM专用设备,RIC创新挑战赛场地专用设备,创意展示灯",0.0,义乌市教育研修院,政府及事业单位,采购人-0579-85398965,,,义乌市芮文贸易有限公司,中标人-19941410057,0.0,2021-12-01,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/322478426/b2
中标,中标结果,浙江师范大学关于微波消解-ICP-AES法同时测定火腿中多种元素虚拟仿真实验项目中标结果公示,,ZB2021055,微波消解-ICP-AES法同时测定火腿中多种元素虚拟仿真实验项目,100000.0,浙江师范大学,学校,"盛**-0579-82283040,翁**-13967444641",,,北京微瑞集智科技有限公司,,100000.0,2021-11-30,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/337867541/b2
中标,合同,浙江纺织服装职业技术学院现代纺织与时尚服装职业教育虚拟仿真实训基地设备采购项目的合同公告,,NBITC-202130982G,"虚拟仿真实训基地设备,虚拟现实操作一体机,沉浸式VR大屏交互显示系统,LED大屏显示系统,VR智能中控系统,基础模块物联网模块",2929800.0,浙江纺织服装职业技术学院,学校,郑**-0574-86329398,宁波市国际招标有限公司,,北京中匠云智能科技有限公司,中标人-13718887591,2929800.0,2021-11-30,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/310869059/b2
中标,合同,理学院流量数据检测分析虚拟仿真系统采购项目的合同公告,,ZJCT8-KJXY202120,流量数据检测分析虚拟仿真系统,136666.0,浙江科技学院,学校,田**-0571-85070189,,,杭州亮通网络工程有限公司,中标人-0571-89910937,136666.0,2021-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/310679933/b2
中标,中标结果,浙江求是招标代理有限公司关于浙大城市学院创意摄影虚拟仿真教学平台的成交结果公告,,QSZB-F（H）-E21425（CS）,创意摄影虚拟仿真教学平台,130000.0,浙大城市学院,学校,李*-0571-88283637,浙江求是招标代理有限公司,,南京卓尚智能科技有限公司,,130000.0,2021-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/310718889/b2
中标,合同,宁波市北仑职业高级中学关于仓储3D虚拟仿真软件的在线询价合同公告,,32021112413993367,仓储3d虚拟仿真软件,297000.0,宁波市北仑职业高级中学,学校,张**-15968942214,,,宁波哲睿科教仪器有限公司,,297000.0,2021-11-29,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/330141942/b2
中标,合同,理学院流量数据检测分析虚拟仿真系统采购项目的合同,,,流量数据检测分析虚拟仿真系统,0.0,理学院,学校,,,,,,,2021-11-29,浙江,,,,,https://www.zhiliaobiaoxun.com/content/310673265/b2
中标,合同,浙江建设职业技术学院供配电虚拟仿真教学资源定制开发（一期）项目的合同公告,,HSZB-2021-193-01,供配电虚拟仿真教学资源定制开发一期项目,195000.0,浙江建设职业技术学院,学校,采购人-0571-82606957,,,浙江瑞铭智能设备有限公司,中标人-13656819379,195000.0,2021-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/310732618/b2
中标,中标结果,浙江海洋大学复杂地质灾害下自升式平台海上安全应急升降作业虚拟仿真项目成交公告,,62021112331216329,海上安全应急升降作业虚拟仿真项目,48600.0,浙江海洋大学,学校,罗**-0580-2550078,,,济南智享领课信息科技有限公司,,48600.0,2021-11-29,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/310646597/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江树人大学虚拟仿真实验教学软件（三）项目的成交公告,,QSZB-Z（H）-B21419（CS）,"数据挖掘与可视化虚拟仿真实验教学软件,智慧居家养老数据分析与预警虚拟仿真实验教学软件,基于大数据的知识型社群营销管理虚拟仿真实验教学软件",890000.0,浙江树人大学,学校,李**-0575-85600849,浙江求是招标代理有限公司,陈**-0571-87670302,上海形拓科技有限公司,,890000.0,2021-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/330499670/b2
